# moon: unknown sha256:b559c24b7f15105b
# redis: Redis server v=7.0.15 sha=00000000:0 malloc=jemalloc-5.3.0 bits=64 build=e53ff17674aa6190
# cpu: Neoverse-N1 (8 cores)
# kernel: Linux 7.0.0-1011-gcp
# shards: 1 clients: 50 keyspace: 100000 reps: 5
# date: 2026-09-11T05:49:14Z
rep,order,engine,family,depth,rps
1,moon-first,moon,SET,1,82576.38
1,moon-first,moon,GET,1,82918.74
1,moon-first,moon,INCR,1,75930.14
1,moon-first,moon,LPUSH,1,71174.38
1,moon-first,moon,SADD,1,71022.73
1,moon-first,moon,SPOP,1,69735.01
1,moon-first,moon,HSET,1,72939.46
1,moon-first,moon,ZADD,1,60060.06
1,moon-first,moon,SET,8,484261.53
1,moon-first,moon,GET,8,531914.94
1,moon-first,moon,INCR,8,315208.81
1,moon-first,moon,LPUSH,8,259740.27
1,moon-first,moon,SADD,8,226500.56
1,moon-first,moon,SPOP,8,205867.22
1,moon-first,moon,HSET,8,260416.67
1,moon-first,moon,ZADD,8,182982.61
1,moon-first,moon,SET,64,1149449.88
1,moon-first,moon,GET,64,1347737.62
1,moon-first,moon,INCR,64,596908.88
1,moon-first,moon,LPUSH,64,419237.56
1,moon-first,moon,SADD,64,333192.38
1,moon-first,moon,SPOP,64,266246.38
1,moon-first,moon,HSET,64,416791.34
1,moon-first,moon,ZADD,64,211391.20
1,moon-first,redis,SET,1,80256.82
1,moon-first,redis,GET,1,83125.52
1,moon-first,redis,INCR,1,81900.09
1,moon-first,redis,LPUSH,1,78186.08
1,moon-first,redis,SADD,1,80000.00
1,moon-first,redis,SPOP,1,86880.97
1,moon-first,redis,HSET,1,83752.09
1,moon-first,redis,ZADD,1,86655.11
1,moon-first,redis,SET,8,406091.38
1,moon-first,redis,GET,8,453514.72
1,moon-first,redis,INCR,8,459770.12
1,moon-first,redis,LPUSH,8,336700.34
1,moon-first,redis,SADD,8,324939.09
1,moon-first,redis,SPOP,8,269360.28
1,moon-first,redis,HSET,8,380952.41
1,moon-first,redis,ZADD,8,275671.97
1,moon-first,redis,SET,64,774010.31
1,moon-first,redis,GET,64,871604.88
1,moon-first,redis,INCR,64,923096.62
1,moon-first,redis,LPUSH,64,568409.25
1,moon-first,redis,SADD,64,458444.97
1,moon-first,redis,SPOP,64,304266.12
1,moon-first,redis,HSET,64,674171.69
1,moon-first,redis,ZADD,64,439119.44
2,redis-first,redis,SET,1,88809.95
2,redis-first,redis,GET,1,87108.02
2,redis-first,redis,INCR,1,88417.33
2,redis-first,redis,LPUSH,1,86206.90
2,redis-first,redis,SADD,1,85251.49
2,redis-first,redis,SPOP,1,86206.90
2,redis-first,redis,HSET,1,86430.43
2,redis-first,redis,ZADD,1,83612.04
2,redis-first,redis,SET,8,408580.19
2,redis-first,redis,GET,8,447427.28
2,redis-first,redis,INCR,8,450450.44
2,redis-first,redis,LPUSH,8,337268.12
2,redis-first,redis,SADD,8,326264.28
2,redis-first,redis,SPOP,8,270087.78
2,redis-first,redis,HSET,8,370370.34
2,redis-first,redis,ZADD,8,264550.28
2,redis-first,redis,SET,64,791991.50
2,redis-first,redis,GET,64,879784.12
2,redis-first,redis,INCR,64,930540.94
2,redis-first,redis,LPUSH,64,575386.25
2,redis-first,redis,SADD,64,469787.66
2,redis-first,redis,SPOP,64,319359.59
2,redis-first,redis,HSET,64,675994.56
2,redis-first,redis,ZADD,64,445377.66
2,redis-first,moon,SET,1,85910.65
2,redis-first,moon,GET,1,86655.11
2,redis-first,moon,INCR,1,77459.34
2,redis-first,moon,LPUSH,1,70871.72
2,redis-first,moon,SADD,1,70323.48
2,redis-first,moon,SPOP,1,69492.70
2,redis-first,moon,HSET,1,71377.59
2,redis-first,moon,ZADD,1,59276.82
2,redis-first,moon,SET,8,471698.12
2,redis-first,moon,GET,8,515463.91
2,redis-first,moon,INCR,8,309597.50
2,redis-first,moon,LPUSH,8,256739.42
2,redis-first,moon,SADD,8,227014.77
2,redis-first,moon,SPOP,8,199302.44
2,redis-first,moon,HSET,8,243753.80
2,redis-first,moon,ZADD,8,172488.14
2,redis-first,moon,SET,64,1111958.50
2,redis-first,moon,GET,64,1260531.00
2,redis-first,moon,INCR,64,589867.06
2,redis-first,moon,LPUSH,64,411080.31
2,redis-first,moon,SADD,64,329170.94
2,redis-first,moon,SPOP,64,260784.42
2,redis-first,moon,HSET,64,415866.91
2,redis-first,moon,ZADD,64,207818.23
3,moon-first,moon,SET,1,85034.02
3,moon-first,moon,GET,1,87108.02
3,moon-first,moon,INCR,1,77881.62
3,moon-first,moon,LPUSH,1,73964.50
3,moon-first,moon,SADD,1,71123.76
3,moon-first,moon,SPOP,1,69832.40
3,moon-first,moon,HSET,1,71530.76
3,moon-first,moon,ZADD,1,56179.78
3,moon-first,moon,SET,8,474495.84
3,moon-first,moon,GET,8,492004.91
3,moon-first,moon,INCR,8,310559.00
3,moon-first,moon,LPUSH,8,255102.05
3,moon-first,moon,SADD,8,229095.06
3,moon-first,moon,SPOP,8,207146.56
3,moon-first,moon,HSET,8,259067.36
3,moon-first,moon,ZADD,8,180261.38
3,moon-first,moon,SET,64,1184859.38
3,moon-first,moon,GET,64,1345320.12
3,moon-first,moon,INCR,64,594307.44
3,moon-first,moon,LPUSH,64,419589.38
