# moon: unknown sha256:efeda244925d38af
# redis: Redis server v=7.0.15 sha=00000000:0 malloc=jemalloc-5.3.0 bits=64 build=e53ff17674aa6190
# cpu: Neoverse-N1 (8 cores)
# kernel: Linux 7.0.0-1011-gcp
# shards: 1 clients: 50 keyspace: 100000 reps: 5
# date: 2026-09-11T06:46:55Z
rep,order,engine,family,depth,rps
3,moon-first,redis,INCR,1,81037.28
3,moon-first,redis,LPUSH,1,86655.11
3,moon-first,redis,SADD,1,85836.91
3,moon-first,redis,SPOP,1,86655.11
3,moon-first,redis,HSET,1,83263.95
3,moon-first,redis,ZADD,1,85470.09
3,moon-first,redis,SET,8,411522.62
3,moon-first,redis,GET,8,445434.31
3,moon-first,redis,INCR,8,447928.31
3,moon-first,redis,LPUSH,8,329489.28
3,moon-first,redis,SADD,8,326264.28
3,moon-first,redis,SPOP,8,249687.89
3,moon-first,redis,HSET,8,389105.06
3,moon-first,redis,ZADD,8,327332.25
3,moon-first,redis,SET,64,791156.12
3,moon-first,redis,GET,64,892876.19
3,moon-first,redis,INCR,64,923096.62
3,moon-first,redis,LPUSH,64,574284.81
3,moon-first,redis,SADD,64,473196.19
3,moon-first,redis,SPOP,64,319087.84
3,moon-first,redis,HSET,64,697689.25
3,moon-first,redis,ZADD,64,447370.12
4,redis-first,redis,SET,1,82781.46
4,redis-first,redis,GET,1,80450.52
4,redis-first,redis,INCR,1,82987.55
4,redis-first,redis,LPUSH,1,83125.52
4,redis-first,redis,SADD,1,80840.74
4,redis-first,redis,SPOP,1,86355.79
4,redis-first,redis,HSET,1,83333.33
4,redis-first,redis,ZADD,1,84889.65
4,redis-first,redis,SET,8,408163.25
4,redis-first,redis,GET,8,443458.97
4,redis-first,redis,INCR,8,453514.72
4,redis-first,redis,LPUSH,8,339847.06
4,redis-first,redis,SADD,8,327600.34
4,redis-first,redis,SPOP,8,273597.81
4,redis-first,redis,HSET,8,387596.91
4,redis-first,redis,ZADD,8,273410.78
4,redis-first,redis,SET,64,774010.31
4,redis-first,redis,GET,64,836138.25
4,redis-first,redis,INCR,64,917450.75
4,redis-first,redis,LPUSH,64,562863.81
4,redis-first,redis,SADD,64,469199.88
4,redis-first,redis,SPOP,64,315464.12
4,redis-first,redis,HSET,64,669358.31
4,redis-first,redis,ZADD,64,438477.62
4,redis-first,moon,SET,1,86355.79
4,redis-first,moon,GET,1,85470.09
4,redis-first,moon,INCR,1,75585.79
4,redis-first,moon,LPUSH,1,71174.38
4,redis-first,moon,SADD,1,71633.23
4,redis-first,moon,SPOP,1,69300.07
4,redis-first,moon,HSET,1,70571.62
4,redis-first,moon,ZADD,1,59772.86
4,redis-first,moon,SET,8,474495.84
4,redis-first,moon,GET,8,508905.84
4,redis-first,moon,INCR,8,309119.00
4,redis-first,moon,LPUSH,8,251889.16
4,redis-first,moon,SADD,8,235294.11
4,redis-first,moon,SPOP,8,211752.25
4,redis-first,moon,HSET,8,255264.83
4,redis-first,moon,ZADD,8,189214.75
4,redis-first,moon,SET,64,1158325.88
4,redis-first,moon,GET,64,1270137.12
4,redis-first,moon,INCR,64,579834.56
4,redis-first,moon,LPUSH,64,416675.56
4,redis-first,moon,SADD,64,358344.97
4,redis-first,moon,SPOP,64,278402.38
4,redis-first,moon,HSET,64,419003.38
4,redis-first,moon,ZADD,64,221537.73
5,moon-first,moon,SET,1,88417.33
5,moon-first,moon,GET,1,88028.16
5,moon-first,moon,INCR,1,80385.85
5,moon-first,moon,LPUSH,1,72568.94
5,moon-first,moon,SADD,1,73691.97
5,moon-first,moon,SPOP,1,72833.21
5,moon-first,moon,HSET,1,69930.07
5,moon-first,moon,ZADD,1,60132.29
5,moon-first,moon,SET,8,488997.53
5,moon-first,moon,GET,8,526315.81
5,moon-first,moon,INCR,8,314712.81
5,moon-first,moon,LPUSH,8,253968.25
5,moon-first,moon,SADD,8,235017.62
5,moon-first,moon,SPOP,8,214707.45
5,moon-first,moon,HSET,8,256081.94
5,moon-first,moon,ZADD,8,186219.73
5,moon-first,moon,SET,64,1161914.75
5,moon-first,moon,GET,64,1314664.25
5,moon-first,moon,INCR,64,582989.50
5,moon-first,moon,LPUSH,64,405852.81
5,moon-first,moon,SADD,64,350392.88
