# moon: unknown sha256:8a9ca343d48a8e62
# redis: Redis server v=7.0.15 sha=00000000:0 malloc=jemalloc-5.3.0 bits=64 build=e53ff17674aa6190
# cpu: Neoverse-N1 (8 cores)
# kernel: Linux 7.0.0-1011-gcp
# shards: 1 clients: 50 keyspace: 100000 reps: 5
# date: 2026-09-11T05:03:01Z
rep,order,engine,family,depth,rps
1,moon-first,moon,SET,1,88261.25
1,moon-first,moon,GET,1,87260.03
1,moon-first,moon,INCR,1,79113.92
1,moon-first,moon,LPUSH,1,75131.48
1,moon-first,moon,SADD,1,72463.77
1,moon-first,moon,SPOP,1,66489.37
1,moon-first,moon,HSET,1,73099.41
1,moon-first,moon,ZADD,1,69979.01
1,moon-first,moon,SET,8,487804.88
1,moon-first,moon,GET,8,532623.19
1,moon-first,moon,INCR,8,317460.31
1,moon-first,moon,LPUSH,8,258231.11
1,moon-first,moon,SADD,8,220872.45
1,moon-first,moon,SPOP,8,200200.20
1,moon-first,moon,HSET,8,253807.11
1,moon-first,moon,ZADD,8,220628.80
1,moon-first,moon,SET,64,1153870.75
1,moon-first,moon,GET,64,1330995.62
1,moon-first,moon,INCR,64,586179.00
1,moon-first,moon,LPUSH,64,393709.19
1,moon-first,moon,SADD,64,307698.88
1,moon-first,moon,SPOP,64,256196.75
1,moon-first,moon,HSET,64,416328.62
1,moon-first,moon,ZADD,64,313748.59
1,moon-first,redis,SET,1,84388.19
1,moon-first,redis,GET,1,83682.01
1,moon-first,redis,INCR,1,83263.95
1,moon-first,redis,LPUSH,1,84745.77
1,moon-first,redis,SADD,1,83056.48
1,moon-first,redis,SPOP,1,87873.46
1,moon-first,redis,HSET,1,82850.04
1,moon-first,redis,ZADD,1,86281.27
1,moon-first,redis,SET,8,430107.53
1,moon-first,redis,GET,8,450450.44
1,moon-first,redis,INCR,8,462962.94
1,moon-first,redis,LPUSH,8,345721.72
1,moon-first,redis,SADD,8,331950.19
1,moon-first,redis,SPOP,8,277970.81
1,moon-first,redis,HSET,8,394866.72
1,moon-first,redis,ZADD,8,276625.19
1,moon-first,redis,SET,64,770432.44
1,moon-first,redis,GET,64,869583.75
1,moon-first,redis,INCR,64,904723.75
1,moon-first,redis,LPUSH,64,566905.56
1,moon-first,redis,SADD,64,469934.84
1,moon-first,redis,SPOP,64,314340.34
1,moon-first,redis,HSET,64,670555.19
1,moon-first,redis,ZADD,64,439119.44
2,redis-first,redis,SET,1,85178.88
2,redis-first,redis,GET,1,81967.21
2,redis-first,redis,INCR,1,81566.07
2,redis-first,redis,LPUSH,1,86430.43
2,redis-first,redis,SADD,1,84674.01
