# moon: unknown sha256:8a9ca343d48a8e62
# redis: Redis server v=7.0.15 sha=00000000:0 malloc=jemalloc-5.3.0 bits=64 build=e53ff17674aa6190
# cpu: Neoverse-N1 (8 cores)
# kernel: Linux 7.0.0-1011-gcp
# shards: 1 clients: 50 keyspace: 100000 reps: 5
# date: 2026-09-11T04:39:51Z
rep,order,engine,family,depth,rps
3,moon-first,redis,INCR,1,84745.77
3,moon-first,redis,LPUSH,1,83472.46
3,moon-first,redis,SADD,1,84961.77
3,moon-first,redis,SPOP,1,84961.77
3,moon-first,redis,HSET,1,87642.41
3,moon-first,redis,ZADD,1,84889.65
3,moon-first,redis,SET,8,420168.06
3,moon-first,redis,GET,8,443458.97
3,moon-first,redis,INCR,8,452488.69
3,moon-first,redis,LPUSH,8,333611.34
3,moon-first,redis,SADD,8,321543.41
3,moon-first,redis,SPOP,8,272294.09
3,moon-first,redis,HSET,8,384985.56
3,moon-first,redis,ZADD,8,275482.09
3,moon-first,redis,SET,64,792409.94
3,moon-first,redis,GET,64,850358.25
3,moon-first,redis,INCR,64,908009.69
3,moon-first,redis,LPUSH,64,565836.31
3,moon-first,redis,SADD,64,470524.47
3,moon-first,redis,SPOP,64,318613.41
3,moon-first,redis,HSET,64,677215.38
3,moon-first,redis,ZADD,64,444322.28
4,redis-first,redis,SET,1,80385.85
4,redis-first,redis,GET,1,82918.74
4,redis-first,redis,INCR,1,84317.03
4,redis-first,redis,LPUSH,1,83333.33
4,redis-first,redis,SADD,1,83402.84
4,redis-first,redis,SPOP,1,89847.26
4,redis-first,redis,HSET,1,82644.62
4,redis-first,redis,ZADD,1,85397.09
4,redis-first,redis,SET,8,422386.47
4,redis-first,redis,GET,8,461361.03
4,redis-first,redis,INCR,8,468384.09
4,redis-first,redis,LPUSH,8,347222.25
4,redis-first,redis,SADD,8,338123.44
4,redis-first,redis,SPOP,8,279524.81
4,redis-first,redis,HSET,8,396825.38
4,redis-first,redis,ZADD,8,281491.91
4,redis-first,redis,SET,64,796195.38
4,redis-first,redis,GET,64,874144.56
4,redis-first,redis,INCR,64,931118.56
4,redis-first,redis,LPUSH,64,578939.38
4,redis-first,redis,SADD,64,475445.97
4,redis-first,redis,SPOP,64,320382.72
4,redis-first,redis,HSET,64,685885.69
4,redis-first,redis,ZADD,64,442226.41
4,redis-first,moon,SET,1,84889.65
4,redis-first,moon,GET,1,87412.59
4,redis-first,moon,INCR,1,77041.60
4,redis-first,moon,LPUSH,1,74515.65
4,redis-first,moon,SADD,1,71073.21
4,redis-first,moon,SPOP,1,67796.61
4,redis-first,moon,HSET,1,72992.70
4,redis-first,moon,ZADD,1,65876.16
4,redis-first,moon,SET,8,458190.12
4,redis-first,moon,GET,8,491400.50
4,redis-first,moon,INCR,8,296515.94
4,redis-first,moon,LPUSH,8,250783.69
4,redis-first,moon,SADD,8,222345.75
4,redis-first,moon,SPOP,8,198511.16
4,redis-first,moon,HSET,8,243161.09
4,redis-first,moon,ZADD,8,209973.75
4,redis-first,moon,SET,64,1190501.62
4,redis-first,moon,GET,64,1371144.50
4,redis-first,moon,INCR,64,583216.19
4,redis-first,moon,LPUSH,64,401830.16
4,redis-first,moon,SADD,64,307194.75
4,redis-first,moon,SPOP,64,252530.64
4,redis-first,moon,HSET,64,418418.97
4,redis-first,moon,ZADD,64,311727.38
5,moon-first,moon,SET,1,85910.65
5,moon-first,moon,GET,1,87183.96
5,moon-first,moon,INCR,1,77220.08
5,moon-first,moon,LPUSH,1,72202.16
5,moon-first,moon,SADD,1,69108.50
5,moon-first,moon,SPOP,1,66533.60
5,moon-first,moon,HSET,1,70422.54
5,moon-first,moon,ZADD,1,70028.02
5,moon-first,moon,SET,8,481347.78
5,moon-first,moon,GET,8,509554.12
5,moon-first,moon,INCR,8,306513.44
5,moon-first,moon,LPUSH,8,254129.61
