# moon: unknown sha256:91bc2d6ed1b5023c
# redis: Redis server v=7.0.15 sha=00000000:0 malloc=jemalloc-5.3.0 bits=64 build=e53ff17674aa6190
# cpu: Neoverse-N1 (8 cores)
# kernel: Linux 7.0.0-1011-gcp
# shards: 1 clients: 50 keyspace: 100000 reps: 5
# date: 2026-09-11T06:23:33Z
rep,order,engine,family,depth,rps
3,moon-first,redis,INCR,1,83542.19
3,moon-first,redis,LPUSH,1,86132.64
3,moon-first,redis,SADD,1,86132.64
3,moon-first,redis,SPOP,1,86505.19
3,moon-first,redis,HSET,1,83612.04
3,moon-first,redis,ZADD,1,86206.90
3,moon-first,redis,SET,8,418848.19
3,moon-first,redis,GET,8,445930.88
3,moon-first,redis,INCR,8,457665.91
3,moon-first,redis,LPUSH,8,338409.47
3,moon-first,redis,SADD,8,327064.59
3,moon-first,redis,SPOP,8,262812.09
3,moon-first,redis,HSET,8,390243.91
3,moon-first,redis,ZADD,8,268276.31
3,moon-first,redis,SET,64,774409.88
3,moon-first,redis,GET,64,876699.00
3,moon-first,redis,INCR,64,940458.94
3,moon-first,redis,LPUSH,64,579610.50
3,moon-first,redis,SADD,64,476200.62
3,moon-first,redis,SPOP,64,321206.00
3,moon-first,redis,HSET,64,683697.38
3,moon-first,redis,ZADD,64,447370.12
4,redis-first,redis,SET,1,80064.05
4,redis-first,redis,GET,1,79302.14
4,redis-first,redis,INCR,1,83194.67
4,redis-first,redis,LPUSH,1,81833.06
4,redis-first,redis,SADD,1,85178.88
4,redis-first,redis,SPOP,1,86880.97
4,redis-first,redis,HSET,1,86580.09
4,redis-first,redis,ZADD,1,86281.27
4,redis-first,redis,SET,8,434782.59
4,redis-first,redis,GET,8,462962.94
4,redis-first,redis,INCR,8,461361.03
4,redis-first,redis,LPUSH,8,339558.59
4,redis-first,redis,SADD,8,332778.69
4,redis-first,redis,SPOP,8,275482.09
4,redis-first,redis,HSET,8,393700.78
4,redis-first,redis,ZADD,8,278745.66
4,redis-first,redis,SET,64,792409.94
4,redis-first,redis,GET,64,889171.31
4,redis-first,redis,INCR,64,936349.56
4,redis-first,redis,LPUSH,64,584579.88
4,redis-first,redis,SADD,64,482635.78
4,redis-first,redis,SPOP,64,315199.00
4,redis-first,redis,HSET,64,671455.69
