# moon: unknown sha256:6403691af6c23cd9
# redis: Redis server v=7.0.15 sha=00000000:0 malloc=jemalloc-5.3.0 bits=64 build=e53ff17674aa6190
# cpu: Neoverse-N1 (8 cores)
# kernel: Linux 7.0.0-1011-gcp
# shards: 1 clients: 50 keyspace: 100000 reps: 5
# date: 2026-09-11T04:47:33Z
rep,order,engine,family,depth,rps
1,moon-first,moon,SET,1,86880.97
1,moon-first,moon,GET,1,88105.73
1,moon-first,moon,INCR,1,73964.50
1,moon-first,moon,LPUSH,1,69686.41
1,moon-first,moon,SADD,1,70771.41
1,moon-first,moon,SPOP,1,67567.57
1,moon-first,moon,HSET,1,72046.11
1,moon-first,moon,ZADD,1,69637.88
1,moon-first,moon,SET,8,475059.38
1,moon-first,moon,GET,8,506970.88
1,moon-first,moon,INCR,8,305110.59
1,moon-first,moon,LPUSH,8,252525.25
1,moon-first,moon,SADD,8,221238.94
1,moon-first,moon,SPOP,8,196850.39
1,moon-first,moon,HSET,8,251730.66
1,moon-first,moon,ZADD,8,221852.47
1,moon-first,moon,SET,64,1151214.12
1,moon-first,moon,GET,64,1344114.62
1,moon-first,moon,INCR,64,578939.38
1,moon-first,moon,LPUSH,64,404866.94
1,moon-first,moon,SADD,64,302914.38
1,moon-first,moon,SPOP,64,254113.50
1,moon-first,moon,HSET,64,417023.09
1,moon-first,moon,ZADD,64,312767.31
1,moon-first,redis,SET,1,82304.52
1,moon-first,redis,GET,1,83963.05
1,moon-first,redis,INCR,1,86880.97
1,moon-first,redis,LPUSH,1,87719.30
1,moon-first,redis,SADD,1,86355.79
1,moon-first,redis,SPOP,1,85543.20
1,moon-first,redis,HSET,1,86206.90
1,moon-first,redis,ZADD,1,88809.95
1,moon-first,redis,SET,8,414078.66
1,moon-first,redis,GET,8,449943.75
1,moon-first,redis,INCR,8,453001.12
1,moon-first,redis,LPUSH,8,334728.03
1,moon-first,redis,SADD,8,328137.81
1,moon-first,redis,SPOP,8,266489.00
1,moon-first,redis,HSET,8,368663.59
1,moon-first,redis,ZADD,8,275671.97
1,moon-first,redis,SET,64,784946.12
1,moon-first,redis,GET,64,879268.50
1,moon-first,redis,INCR,64,918012.25
1,moon-first,redis,LPUSH,64,566049.81
1,moon-first,redis,SADD,64,467591.03
1,moon-first,redis,SPOP,64,318613.41
1,moon-first,redis,HSET,64,675994.56
1,moon-first,redis,ZADD,64,442748.53
2,redis-first,redis,SET,1,78064.01
2,redis-first,redis,GET,1,81433.22
2,redis-first,redis,INCR,1,82850.04
2,redis-first,redis,LPUSH,1,85763.29
2,redis-first,redis,SADD,1,86058.52
2,redis-first,redis,SPOP,1,87336.24
2,redis-first,redis,HSET,1,82372.32
2,redis-first,redis,ZADD,1,84889.65
2,redis-first,redis,SET,8,424628.47
2,redis-first,redis,GET,8,459770.12
2,redis-first,redis,INCR,8,467289.72
2,redis-first,redis,LPUSH,8,343347.66
2,redis-first,redis,SADD,8,333055.78
2,redis-first,redis,SPOP,8,252047.89
2,redis-first,redis,HSET,8,389863.53
2,redis-first,redis,ZADD,8,319744.19
2,redis-first,redis,SET,64,771224.69
2,redis-first,redis,GET,64,867070.50
2,redis-first,redis,INCR,64,908559.62
2,redis-first,redis,LPUSH,64,567978.81
2,redis-first,redis,SADD,64,469640.56
2,redis-first,redis,SPOP,64,318748.84
2,redis-first,redis,HSET,64,693175.56
2,redis-first,redis,ZADD,64,448440.06
2,redis-first,moon,SET,1,84961.77
2,redis-first,moon,GET,1,85616.44
2,redis-first,moon,INCR,1,81103.00
2,redis-first,moon,LPUSH,1,73691.97
2,redis-first,moon,SADD,1,73529.41
2,redis-first,moon,SPOP,1,68212.83
2,redis-first,moon,HSET,1,73152.89
2,redis-first,moon,ZADD,1,70422.54
2,redis-first,moon,SET,8,467289.72
2,redis-first,moon,GET,8,527009.25
2,redis-first,moon,INCR,8,309358.09
2,redis-first,moon,LPUSH,8,251889.16
2,redis-first,moon,SADD,8,220143.09
2,redis-first,moon,SPOP,8,197530.86
2,redis-first,moon,HSET,8,259909.03
2,redis-first,moon,ZADD,8,223838.84
2,redis-first,moon,SET,64,1146813.50
2,redis-first,moon,GET,64,1319289.38
2,redis-first,moon,INCR,64,585492.56
2,redis-first,moon,LPUSH,64,414488.00
2,redis-first,moon,SADD,64,303281.84
2,redis-first,moon,SPOP,64,252063.84
2,redis-first,moon,HSET,64,415521.34
2,redis-first,moon,ZADD,64,309412.53
3,moon-first,moon,SET,1,84530.86
3,moon-first,moon,GET,1,86505.19
3,moon-first,moon,INCR,1,78064.01
3,moon-first,moon,LPUSH,1,72150.07
3,moon-first,moon,SADD,1,70028.02
3,moon-first,moon,SPOP,1,66533.60
3,moon-first,moon,HSET,1,71839.09
3,moon-first,moon,ZADD,1,69156.30
3,moon-first,moon,SET,8,476190.50
3,moon-first,moon,GET,8,527704.50
3,moon-first,moon,INCR,8,315706.41
3,moon-first,moon,LPUSH,8,256574.72
3,moon-first,moon,SADD,8,219659.53
3,moon-first,moon,SPOP,8,197628.47
3,moon-first,moon,HSET,8,254939.45
3,moon-first,moon,ZADD,8,220750.55
3,moon-first,moon,SET,64,1144189.12
3,moon-first,moon,GET,64,1315817.50
3,moon-first,moon,INCR,64,582536.69
3,moon-first,moon,LPUSH,64,410405.47
3,moon-first,moon,SADD,64,304327.88
3,moon-first,moon,SPOP,64,251472.25
3,moon-first,moon,HSET,64,411983.53
3,moon-first,moon,ZADD,64,312376.50
3,moon-first,redis,SET,1,83263.95
3,moon-first,redis,GET,1,80192.46
3,moon-first,redis,INCR,1,82987.55
3,moon-first,redis,LPUSH,1,84245.99
3,moon-first,redis,SADD,1,81632.65
3,moon-first,redis,SPOP,1,87108.02
3,moon-first,redis,HSET,1,82440.23
3,moon-first,redis,ZADD,1,83822.30
3,moon-first,redis,SET,8,425079.72
3,moon-first,redis,GET,8,455062.56
3,moon-first,redis,INCR,8,463499.44
3,moon-first,redis,LPUSH,8,345423.16
