# moon: unknown sha256:b559c24b7f15105b
# redis: Redis server v=7.0.15 sha=00000000:0 malloc=jemalloc-5.3.0 bits=64 build=e53ff17674aa6190
# cpu: Neoverse-N1 (8 cores)
# kernel: Linux 7.0.0-1011-gcp
# shards: 1 clients: 50 keyspace: 100000 reps: 5
# date: 2026-09-11T06:31:20Z
rep,order,engine,family,depth,rps
3,moon-first,redis,INCR,1,87873.46
3,moon-first,redis,LPUSH,1,86805.56
3,moon-first,redis,SADD,1,85543.20
3,moon-first,redis,SPOP,1,85616.44
3,moon-first,redis,HSET,1,86505.19
3,moon-first,redis,ZADD,1,87950.75
3,moon-first,redis,SET,8,414507.78
3,moon-first,redis,GET,8,439560.44
3,moon-first,redis,INCR,8,454029.53
3,moon-first,redis,LPUSH,8,346921.06
3,moon-first,redis,SADD,8,324675.31
3,moon-first,redis,SPOP,8,272851.31
3,moon-first,redis,HSET,8,384615.41
3,moon-first,redis,ZADD,8,271186.44
3,moon-first,redis,SET,64,796195.38
3,moon-first,redis,GET,64,886020.12
3,moon-first,redis,INCR,64,935182.06
3,moon-first,redis,LPUSH,64,582310.56
3,moon-first,redis,SADD,64,471708.16
3,moon-first,redis,SPOP,64,316062.38
3,moon-first,redis,HSET,64,675994.56
3,moon-first,redis,ZADD,64,441575.50
4,redis-first,redis,SET,1,81632.65
4,redis-first,redis,GET,1,83333.33
4,redis-first,redis,INCR,1,88417.33
4,redis-first,redis,LPUSH,1,84388.19
4,redis-first,redis,SADD,1,84817.64
4,redis-first,redis,SPOP,1,84245.99
4,redis-first,redis,HSET,1,86505.19
4,redis-first,redis,ZADD,1,87336.24
4,redis-first,redis,SET,8,410256.41
4,redis-first,redis,GET,8,441988.97
4,redis-first,redis,INCR,8,448933.78
4,redis-first,redis,LPUSH,8,338409.47
4,redis-first,redis,SADD,8,327868.84
4,redis-first,redis,SPOP,8,272479.56
4,redis-first,redis,HSET,8,384985.56
4,redis-first,redis,ZADD,8,273785.09
4,redis-first,redis,SET,64,796195.38
4,redis-first,redis,GET,64,868074.06
4,redis-first,redis,INCR,64,932855.69
4,redis-first,redis,LPUSH,64,580058.81
4,redis-first,redis,SADD,64,473196.19
4,redis-first,redis,SPOP,64,321343.59
4,redis-first,redis,HSET,64,686199.44
4,redis-first,redis,ZADD,64,446970.22
4,redis-first,moon,SET,1,82850.04
4,redis-first,moon,GET,1,87032.20
4,redis-first,moon,INCR,1,77339.52
4,redis-first,moon,LPUSH,1,73800.73
4,redis-first,moon,SADD,1,71225.07
4,redis-first,moon,SPOP,1,70972.32
4,redis-first,moon,HSET,1,71942.45
4,redis-first,moon,ZADD,1,58997.05
4,redis-first,moon,SET,8,495049.50
4,redis-first,moon,GET,8,529100.56
4,redis-first,moon,INCR,8,314465.41
4,redis-first,moon,LPUSH,8,260586.33
4,redis-first,moon,SADD,8,232153.22
4,redis-first,moon,SPOP,8,208116.55
4,redis-first,moon,HSET,8,261437.91
4,redis-first,moon,ZADD,8,179775.28
4,redis-first,moon,SET,64,1164621.12
4,redis-first,moon,GET,64,1341710.12
4,redis-first,moon,INCR,64,583443.00
4,redis-first,moon,LPUSH,64,413801.94
4,redis-first,moon,SADD,64,327303.50
4,redis-first,moon,SPOP,64,263857.88
4,redis-first,moon,HSET,64,417952.62
4,redis-first,moon,ZADD,64,211868.92
5,moon-first,moon,SET,1,85470.09
5,moon-first,moon,GET,1,86730.27
5,moon-first,moon,INCR,1,78864.35
5,moon-first,moon,LPUSH,1,73475.39
5,moon-first,moon,SADD,1,70422.54
5,moon-first,moon,SPOP,1,67842.61
5,moon-first,moon,HSET,1,71994.23
5,moon-first,moon,ZADD,1,59488.40
5,moon-first,moon,SET,8,476758.06
5,moon-first,moon,GET,8,529801.31
5,moon-first,moon,INCR,8,316957.22
5,moon-first,moon,LPUSH,8,256739.42
5,moon-first,moon,SADD,8,230414.75
5,moon-first,moon,SPOP,8,204603.58
5,moon-first,moon,HSET,8,255918.11
5,moon-first,moon,ZADD,8,179775.28
5,moon-first,moon,SET,64,1149449.88
5,moon-first,moon,GET,64,1288687.25
5,moon-first,moon,INCR,64,586867.00
5,moon-first,moon,LPUSH,64,420884.41
5,moon-first,moon,SADD,64,333192.38
5,moon-first,moon,SPOP,64,265586.41
5,moon-first,moon,HSET,64,425420.31
5,moon-first,moon,ZADD,64,207616.89
5,moon-first,redis,SET,1,85836.91
5,moon-first,redis,GET,1,84817.64
5,moon-first,redis,INCR,1,87719.30
5,moon-first,redis,LPUSH,1,85689.80
5,moon-first,redis,SADD,1,84745.77
5,moon-first,redis,SPOP,1,87183.96
5,moon-first,redis,HSET,1,86730.27
5,moon-first,redis,ZADD,1,85034.02
5,moon-first,redis,SET,8,395647.84
5,moon-first,redis,GET,8,421940.94
5,moon-first,redis,INCR,8,429184.56
5,moon-first,redis,LPUSH,8,320256.22
5,moon-first,redis,SADD,8,317460.31
5,moon-first,redis,SPOP,8,245851.27
5,moon-first,redis,HSET,8,377358.50
5,moon-first,redis,ZADD,8,304414.00
5,moon-first,redis,SET,64,764932.19
5,moon-first,redis,GET,64,846997.19
5,moon-first,redis,INCR,64,893408.00
5,moon-first,redis,LPUSH,64,571223.19
5,moon-first,redis,SADD,64,468760.00
5,moon-first,redis,SPOP,64,305381.09
5,moon-first,redis,HSET,64,674778.19
5,moon-first,redis,ZADD,64,447103.44
