# moon: unknown sha256:57d8882b1345e830
# redis: Redis server v=7.0.15 sha=00000000:0 malloc=jemalloc-5.3.0 bits=64 build=e53ff17674aa6190
# cpu: Intel(R) Xeon(R) Platinum 8481C CPU @ 2.70GHz (8 cores)
# kernel: Linux 7.0.0-1011-gcp
# shards: 1 clients: 50 keyspace: 100000 reps: 5
# date: 2026-09-11T04:55:20Z
rep,order,engine,family,depth,rps
1,moon-first,moon,SET,1,131926.12
1,moon-first,moon,GET,1,129701.68
1,moon-first,moon,INCR,1,137931.03
1,moon-first,moon,LPUSH,1,140845.08
1,moon-first,moon,SADD,1,138696.25
1,moon-first,moon,SPOP,1,131926.12
1,moon-first,moon,HSET,1,137174.22
1,moon-first,moon,ZADD,1,132275.14
1,moon-first,moon,SET,8,881057.25
1,moon-first,moon,GET,8,1020408.19
1,moon-first,moon,INCR,8,560224.12
1,moon-first,moon,LPUSH,8,440044.00
1,moon-first,moon,SADD,8,376647.81
1,moon-first,moon,SPOP,8,314712.81
1,moon-first,moon,HSET,8,440044.00
1,moon-first,moon,ZADD,8,372439.47
1,moon-first,moon,SET,64,1816019.38
1,moon-first,moon,GET,64,2712535.50
1,moon-first,moon,INCR,64,906911.69
1,moon-first,moon,LPUSH,64,611011.00
1,moon-first,moon,SADD,64,453181.88
1,moon-first,moon,SPOP,64,356810.66
1,moon-first,moon,HSET,64,657620.38
1,moon-first,moon,ZADD,64,444190.69
1,moon-first,redis,SET,1,126742.72
1,moon-first,redis,GET,1,125944.58
1,moon-first,redis,INCR,1,123001.23
1,moon-first,redis,LPUSH,1,130548.30
1,moon-first,redis,SADD,1,129701.68
1,moon-first,redis,SPOP,1,131578.95
1,moon-first,redis,HSET,1,130548.30
1,moon-first,redis,ZADD,1,129198.97
1,moon-first,redis,SET,8,681431.00
1,moon-first,redis,GET,8,760456.25
1,moon-first,redis,INCR,8,744878.94
1,moon-first,redis,LPUSH,8,598802.44
1,moon-first,redis,SADD,8,531914.94
1,moon-first,redis,SPOP,8,452488.69
1,moon-first,redis,HSET,8,667779.69
1,moon-first,redis,ZADD,8,427807.50
1,moon-first,redis,SET,64,1456341.75
1,moon-first,redis,GET,64,1730140.75
1,moon-first,redis,INCR,64,1672276.50
1,moon-first,redis,LPUSH,64,924234.12
1,moon-first,redis,SADD,64,683697.38
1,moon-first,redis,SPOP,64,530421.50
1,moon-first,redis,HSET,64,1158325.88
1,moon-first,redis,ZADD,64,642137.00
2,redis-first,redis,SET,1,126582.27
2,redis-first,redis,GET,1,123609.39
2,redis-first,redis,INCR,1,125786.16
2,redis-first,redis,LPUSH,1,129032.27
2,redis-first,redis,SADD,1,130890.05
2,redis-first,redis,SPOP,1,130039.02
2,redis-first,redis,HSET,1,130718.95
2,redis-first,redis,ZADD,1,130039.02
2,redis-first,redis,SET,8,700525.44
2,redis-first,redis,GET,8,792079.19
2,redis-first,redis,INCR,8,754717.00
2,redis-first,redis,LPUSH,8,578871.19
2,redis-first,redis,SADD,8,556328.25
2,redis-first,redis,SPOP,8,467836.25
2,redis-first,redis,HSET,8,656814.44
2,redis-first,redis,ZADD,8,431034.50
2,redis-first,redis,SET,64,1428602.00
2,redis-first,redis,GET,64,1578981.12
2,redis-first,redis,INCR,64,1464874.88
2,redis-first,redis,LPUSH,64,851806.94
2,redis-first,redis,SADD,64,662851.06
2,redis-first,redis,SPOP,64,523388.72
2,redis-first,redis,HSET,64,1177419.12
2,redis-first,redis,ZADD,64,628417.25
2,redis-first,moon,SET,1,132626.00
2,redis-first,moon,GET,1,133511.34
2,redis-first,moon,INCR,1,138504.16
2,redis-first,moon,LPUSH,1,141843.97
2,redis-first,moon,SADD,1,140449.44
2,redis-first,moon,SPOP,1,131233.59
2,redis-first,moon,HSET,1,136425.66
2,redis-first,moon,ZADD,1,132626.00
2,redis-first,moon,SET,8,871459.69
2,redis-first,moon,GET,8,1020408.19
2,redis-first,moon,INCR,8,554016.62
2,redis-first,moon,LPUSH,8,439077.94
2,redis-first,moon,SADD,8,372093.00
2,redis-first,moon,SPOP,8,315706.41
2,redis-first,moon,HSET,8,440528.62
2,redis-first,moon,ZADD,8,373831.75
2,redis-first,moon,SET,64,1898774.62
2,redis-first,moon,GET,64,2846360.50
2,redis-first,moon,INCR,64,916329.88
2,redis-first,moon,LPUSH,64,630795.62
2,redis-first,moon,SADD,64,459146.62
2,redis-first,moon,SPOP,64,365326.84
2,redis-first,moon,HSET,64,648242.06
2,redis-first,moon,ZADD,64,442487.31
3,moon-first,moon,SET,1,131578.95
3,moon-first,moon,GET,1,130378.09
3,moon-first,moon,INCR,1,134952.77
3,moon-first,moon,LPUSH,1,141242.94
3,moon-first,moon,SADD,1,139860.14
3,moon-first,moon,SPOP,1,131233.59
3,moon-first,moon,HSET,1,137174.22
3,moon-first,moon,ZADD,1,131061.59
3,moon-first,moon,SET,8,867678.94
3,moon-first,moon,GET,8,1020408.19
3,moon-first,moon,INCR,8,553250.38
3,moon-first,moon,LPUSH,8,436205.03
3,moon-first,moon,SADD,8,376293.53
3,moon-first,moon,SPOP,8,318725.09
3,moon-first,moon,HSET,8,442477.88
3,moon-first,moon,ZADD,8,372439.47
3,moon-first,moon,SET,64,1849607.88
3,moon-first,moon,GET,64,2819609.00
3,moon-first,moon,INCR,64,919700.75
3,moon-first,moon,LPUSH,64,615271.56
3,moon-first,moon,SADD,64,457885.22
3,moon-first,moon,SPOP,64,364705.09
3,moon-first,moon,HSET,64,656469.12
3,moon-first,moon,ZADD,64,476654.59
3,moon-first,redis,SET,1,125000.00
3,moon-first,redis,GET,1,123456.79
3,moon-first,redis,INCR,1,124843.95
3,moon-first,redis,LPUSH,1,131233.59
3,moon-first,redis,SADD,1,131233.59
3,moon-first,redis,SPOP,1,130718.95
3,moon-first,redis,HSET,1,131061.59
3,moon-first,redis,ZADD,1,130718.95
3,moon-first,redis,SET,8,718132.88
3,moon-first,redis,GET,8,784313.75
3,moon-first,redis,INCR,8,746268.62
3,moon-first,redis,LPUSH,8,604229.62
3,moon-first,redis,SADD,8,549450.56
3,moon-first,redis,SPOP,8,469483.56
3,moon-first,redis,HSET,8,665557.38
3,moon-first,redis,ZADD,8,436681.22
3,moon-first,redis,SET,64,1452112.25
3,moon-first,redis,GET,64,1726158.75
