# moon: unknown sha256:baa07490ac976bb9
# redis: Redis server v=7.0.15 sha=00000000:0 malloc=jemalloc-5.3.0 bits=64 build=e53ff17674aa6190
# cpu: Neoverse-N1 (8 cores)
# kernel: Linux 7.0.0-1011-gcp
# shards: 1 clients: 50 keyspace: 100000 reps: 5
# date: 2026-09-11T06:39:11Z
rep,order,engine,family,depth,rps
3,moon-first,redis,INCR,1,84033.61
3,moon-first,redis,LPUSH,1,86355.79
3,moon-first,redis,SADD,1,86281.27
3,moon-first,redis,SPOP,1,86880.97
3,moon-first,redis,HSET,1,87108.02
3,moon-first,redis,ZADD,1,86281.27
3,moon-first,redis,SET,8,420609.91
3,moon-first,redis,GET,8,444444.47
3,moon-first,redis,INCR,8,449943.75
3,moon-first,redis,LPUSH,8,326264.28
3,moon-first,redis,SADD,8,333055.78
3,moon-first,redis,SPOP,8,275482.09
3,moon-first,redis,HSET,8,387221.69
3,moon-first,redis,ZADD,8,272479.56
3,moon-first,redis,SET,64,796195.38
3,moon-first,redis,GET,64,887592.88
3,moon-first,redis,INCR,64,954218.81
3,moon-first,redis,LPUSH,64,584352.19
3,moon-first,redis,SADD,64,477717.19
3,moon-first,redis,SPOP,64,317736.06
3,moon-first,redis,HSET,64,666680.88
3,moon-first,redis,ZADD,64,443796.44
4,redis-first,redis,SET,1,84459.46
4,redis-first,redis,GET,1,81499.59
4,redis-first,redis,INCR,1,85984.52
4,redis-first,redis,LPUSH,1,81103.00
4,redis-first,redis,SADD,1,81566.07
4,redis-first,redis,SPOP,1,86956.52
4,redis-first,redis,HSET,1,85616.44
4,redis-first,redis,ZADD,1,86730.27
4,redis-first,redis,SET,8,398406.41
4,redis-first,redis,GET,8,433369.47
4,redis-first,redis,INCR,8,440044.00
4,redis-first,redis,LPUSH,8,339270.56
4,redis-first,redis,SADD,8,333611.34
4,redis-first,redis,SPOP,8,278357.69
4,redis-first,redis,HSET,8,389863.53
4,redis-first,redis,ZADD,8,269179.00
4,redis-first,redis,SET,64,788245.94
4,redis-first,redis,GET,64,869080.00
4,redis-first,redis,INCR,64,928812.38
4,redis-first,redis,LPUSH,64,577601.88
4,redis-first,redis,SADD,64,468906.56
4,redis-first,redis,SPOP,64,320656.69
4,redis-first,redis,HSET,64,672057.31
4,redis-first,redis,ZADD,64,444190.69
4,redis-first,moon,SET,1,84033.61
4,redis-first,moon,GET,1,86355.79
4,redis-first,moon,INCR,1,79681.27
4,redis-first,moon,LPUSH,1,73964.50
4,redis-first,moon,SADD,1,72886.30
4,redis-first,moon,SPOP,1,69637.88
4,redis-first,moon,HSET,1,71428.57
4,redis-first,moon,ZADD,1,60313.63
4,redis-first,moon,SET,8,465116.28
4,redis-first,moon,GET,8,522193.22
4,redis-first,moon,INCR,8,311769.28
4,redis-first,moon,LPUSH,8,249843.86
4,redis-first,moon,SADD,8,238948.62
4,redis-first,moon,SPOP,8,218221.50
4,redis-first,moon,HSET,8,256246.00
4,redis-first,moon,ZADD,8,187617.27
4,redis-first,moon,SET,64,1168249.12
4,redis-first,moon,GET,64,1322779.62
4,redis-first,moon,INCR,64,587326.56
4,redis-first,moon,LPUSH,64,406402.59
4,redis-first,moon,SADD,64,355542.09
4,redis-first,moon,SPOP,64,277732.28
4,redis-first,moon,HSET,64,423857.59
4,redis-first,moon,ZADD,64,226249.17
5,moon-first,moon,SET,1,89847.26
5,moon-first,moon,GET,1,89525.52
5,moon-first,moon,INCR,1,85178.88
5,moon-first,moon,LPUSH,1,75187.97
5,moon-first,moon,SADD,1,70621.47
5,moon-first,moon,SPOP,1,68212.83
5,moon-first,moon,HSET,1,71684.59
5,moon-first,moon,ZADD,1,64599.48
5,moon-first,moon,SET,8,490196.09
5,moon-first,moon,GET,8,532623.19
5,moon-first,moon,INCR,8,314465.41
5,moon-first,moon,LPUSH,8,244798.05
5,moon-first,moon,SADD,8,229095.06
5,moon-first,moon,SPOP,8,202531.64
5,moon-first,moon,HSET,8,257400.25
5,moon-first,moon,ZADD,8,188946.61
5,moon-first,moon,SET,64,1185796.00
5,moon-first,moon,GET,64,1399283.50
5,moon-first,moon,INCR,64,593601.94
5,moon-first,moon,LPUSH,64,422663.28
5,moon-first,moon,SADD,64,360671.31
5,moon-first,moon,SPOP,64,280432.22
5,moon-first,moon,HSET,64,423140.19
5,moon-first,moon,ZADD,64,228037.70
5,moon-first,redis,SET,1,82712.98
5,moon-first,redis,GET,1,90909.09
5,moon-first,redis,INCR,1,88261.25
5,moon-first,redis,LPUSH,1,86655.11
5,moon-first,redis,SADD,1,84889.65
5,moon-first,redis,SPOP,1,86730.27
5,moon-first,redis,HSET,1,85397.09
5,moon-first,redis,ZADD,1,84175.09
5,moon-first,redis,SET,8,406091.38
5,moon-first,redis,GET,8,442477.88
5,moon-first,redis,INCR,8,454545.47
5,moon-first,redis,LPUSH,8,323886.62
5,moon-first,redis,SADD,8,322061.19
5,moon-first,redis,SPOP,8,246761.25
5,moon-first,redis,HSET,8,384245.91
5,moon-first,redis,ZADD,8,313971.72
5,moon-first,redis,SET,64,756445.75
5,moon-first,redis,GET,64,858633.12
5,moon-first,redis,INCR,64,911319.56
5,moon-first,redis,LPUSH,64,564133.88
5,moon-first,redis,SADD,64,467736.81
5,moon-first,redis,SPOP,64,316796.62
5,moon-first,redis,HSET,64,691896.69
5,moon-first,redis,ZADD,64,440796.94
