# moon: unknown sha256:6403691af6c23cd9
# redis: Redis server v=7.0.15 sha=00000000:0 malloc=jemalloc-5.3.0 bits=64 build=e53ff17674aa6190
# cpu: Neoverse-N1 (8 cores)
# kernel: Linux 7.0.0-1011-gcp
# shards: 1 clients: 50 keyspace: 100000 reps: 5
# date: 2026-09-11T04:55:16Z
rep,order,engine,family,depth,rps
3,moon-first,redis,INCR,1,87108.02
3,moon-first,redis,LPUSH,1,85836.91
3,moon-first,redis,SADD,1,84961.77
3,moon-first,redis,SPOP,1,85178.88
3,moon-first,redis,HSET,1,86880.97
3,moon-first,redis,ZADD,1,88028.16
3,moon-first,redis,SET,8,410677.62
3,moon-first,redis,GET,8,441014.34
3,moon-first,redis,INCR,8,459770.12
3,moon-first,redis,LPUSH,8,343347.66
3,moon-first,redis,SADD,8,324939.09
3,moon-first,redis,SPOP,8,244051.23
3,moon-first,redis,HSET,8,392541.69
3,moon-first,redis,ZADD,8,316957.22
3,moon-first,redis,SET,64,756445.75
3,moon-first,redis,GET,64,851806.94
3,moon-first,redis,INCR,64,904723.75
3,moon-first,redis,LPUSH,64,564983.81
3,moon-first,redis,SADD,64,460556.34
3,moon-first,redis,SPOP,64,315729.75
3,moon-first,redis,HSET,64,684321.19
3,moon-first,redis,ZADD,64,448976.94
4,redis-first,redis,SET,1,83963.05
4,redis-first,redis,GET,1,79176.56
4,redis-first,redis,INCR,1,80906.16
4,redis-first,redis,LPUSH,1,85324.23
4,redis-first,redis,SADD,1,83752.09
4,redis-first,redis,SPOP,1,86355.79
4,redis-first,redis,HSET,1,85178.88
4,redis-first,redis,ZADD,1,83472.46
4,redis-first,redis,SET,8,422833.00
4,redis-first,redis,GET,8,459242.25
4,redis-first,redis,INCR,8,465116.28
4,redis-first,redis,LPUSH,8,354295.84
4,redis-first,redis,SADD,8,324149.12
4,redis-first,redis,SPOP,8,276243.09
4,redis-first,redis,HSET,8,391389.44
4,redis-first,redis,ZADD,8,276243.09
4,redis-first,redis,SET,64,791573.62
4,redis-first,redis,GET,64,872619.00
4,redis-first,redis,INCR,64,936349.56
4,redis-first,redis,LPUSH,64,579834.56
4,redis-first,redis,SADD,64,474693.66
4,redis-first,redis,SPOP,64,319087.84
4,redis-first,redis,HSET,64,679362.31
4,redis-first,redis,ZADD,64,444981.31
4,redis-first,moon,SET,1,84889.65
4,redis-first,moon,GET,1,84817.64
4,redis-first,moon,INCR,1,79239.30
4,redis-first,moon,LPUSH,1,73367.57
4,redis-first,moon,SADD,1,72992.70
4,redis-first,moon,SPOP,1,68259.38
4,redis-first,moon,HSET,1,72674.41
4,redis-first,moon,ZADD,1,69396.25
4,redis-first,moon,SET,8,483675.94
4,redis-first,moon,GET,8,498132.03
4,redis-first,moon,INCR,8,294550.81
4,redis-first,moon,LPUSH,8,245248.31
4,redis-first,moon,SADD,8,213106.02
4,redis-first,moon,SPOP,8,186741.36
4,redis-first,moon,HSET,8,269905.53
4,redis-first,moon,ZADD,8,220994.48
4,redis-first,moon,SET,64,1157432.12
4,redis-first,moon,GET,64,1294246.75
4,redis-first,moon,INCR,64,575607.06
4,redis-first,moon,LPUSH,64,397992.03
4,redis-first,moon,SADD,64,294528.19
4,redis-first,moon,SPOP,64,255107.48
4,redis-first,moon,HSET,64,424938.25
4,redis-first,moon,ZADD,64,311533.12
5,moon-first,moon,SET,1,85984.52
5,moon-first,moon,GET,1,88888.89
5,moon-first,moon,INCR,1,77101.00
5,moon-first,moon,LPUSH,1,69492.70
5,moon-first,moon,SADD,1,70571.62
5,moon-first,moon,SPOP,1,66889.63
5,moon-first,moon,HSET,1,71326.68
5,moon-first,moon,ZADD,1,68634.18
5,moon-first,moon,SET,8,479041.94
5,moon-first,moon,GET,8,527704.50
5,moon-first,moon,INCR,8,322841.00
5,moon-first,moon,LPUSH,8,247985.11
5,moon-first,moon,SADD,8,218221.50
5,moon-first,moon,SPOP,8,193236.72
5,moon-first,moon,HSET,8,253807.11
5,moon-first,moon,ZADD,8,220507.17
5,moon-first,moon,SET,64,1164621.12
5,moon-first,moon,GET,64,1327462.00
5,moon-first,moon,INCR,64,574724.94
5,moon-first,moon,LPUSH,64,406072.56
5,moon-first,moon,SADD,64,291891.81
5,moon-first,moon,SPOP,64,244823.25
5,moon-first,moon,HSET,64,401185.34
5,moon-first,moon,ZADD,64,300487.19
5,moon-first,redis,SET,1,84961.77
5,moon-first,redis,GET,1,85470.09
5,moon-first,redis,INCR,1,85836.91
5,moon-first,redis,LPUSH,1,84602.37
5,moon-first,redis,SADD,1,86206.90
5,moon-first,redis,SPOP,1,85616.44
5,moon-first,redis,HSET,1,84459.46
5,moon-first,redis,ZADD,1,87260.03
5,moon-first,redis,SET,8,404448.94
5,moon-first,redis,GET,8,435729.84
5,moon-first,redis,INCR,8,450958.28
5,moon-first,redis,LPUSH,8,334168.75
5,moon-first,redis,SADD,8,309358.09
5,moon-first,redis,SPOP,8,239952.00
5,moon-first,redis,HSET,8,384245.91
5,moon-first,redis,ZADD,8,309597.50
5,moon-first,redis,SET,64,741855.56
5,moon-first,redis,GET,64,831503.31
5,moon-first,redis,INCR,64,860110.12
5,moon-first,redis,LPUSH,64,529111.81
5,moon-first,redis,SADD,64,457605.84
5,moon-first,redis,SPOP,64,301211.25
5,moon-first,redis,HSET,64,646844.31
5,moon-first,redis,ZADD,64,415636.47
