# moon: unknown sha256:08ebc35c2c274772
# redis: Redis server v=7.0.15 sha=00000000:0 malloc=jemalloc-5.3.0 bits=64 build=e53ff17674aa6190
# cpu: Intel(R) Xeon(R) Platinum 8481C CPU @ 2.70GHz (8 cores)
# kernel: Linux 7.0.0-1011-gcp
# shards: 1 clients: 50 keyspace: 100000 reps: 5
# date: 2026-09-11T05:00:07Z
rep,order,engine,family,depth,rps
1,moon-first,moon,SET,1,133155.80
1,moon-first,moon,GET,1,132275.14
1,moon-first,moon,INCR,1,135685.22
1,moon-first,moon,LPUSH,1,140845.08
1,moon-first,moon,SADD,1,139275.77
1,moon-first,moon,SPOP,1,129870.13
1,moon-first,moon,HSET,1,137174.22
1,moon-first,moon,ZADD,1,132100.39
1,moon-first,moon,SET,8,865800.81
1,moon-first,moon,GET,8,1033591.75
1,moon-first,moon,INCR,8,549450.56
1,moon-first,moon,LPUSH,8,439077.94
1,moon-first,moon,SADD,8,373482.72
1,moon-first,moon,SPOP,8,312500.00
1,moon-first,moon,HSET,8,427807.50
1,moon-first,moon,ZADD,8,364963.53
1,moon-first,moon,SET,64,1891591.50
1,moon-first,moon,GET,64,2747311.25
1,moon-first,moon,INCR,64,903089.69
1,moon-first,moon,LPUSH,64,627103.69
1,moon-first,moon,SADD,64,461406.34
1,moon-first,moon,SPOP,64,358601.94
1,moon-first,moon,HSET,64,641039.31
1,moon-first,moon,ZADD,64,446438.09
1,moon-first,redis,SET,1,126103.41
1,moon-first,redis,GET,1,123456.79
1,moon-first,redis,INCR,1,122249.38
1,moon-first,redis,LPUSH,1,131406.05
1,moon-first,redis,SADD,1,130718.95
1,moon-first,redis,SPOP,1,131926.12
1,moon-first,redis,HSET,1,128369.71
1,moon-first,redis,ZADD,1,128205.13
1,moon-first,redis,SET,8,711743.81
1,moon-first,redis,GET,8,795228.62
1,moon-first,redis,INCR,8,764818.38
1,moon-first,redis,LPUSH,8,595238.12
1,moon-first,redis,SADD,8,538358.00
1,moon-first,redis,SPOP,8,479041.94
1,moon-first,redis,HSET,8,655737.69
1,moon-first,redis,ZADD,8,447427.28
1,moon-first,redis,SET,64,1443726.62
1,moon-first,redis,GET,64,1718249.62
1,moon-first,redis,INCR,64,1648386.75
1,moon-first,redis,LPUSH,64,981696.31
1,moon-first,redis,SADD,64,694459.25
1,moon-first,redis,SPOP,64,533060.44
1,moon-first,redis,HSET,64,1194293.00
1,moon-first,redis,ZADD,64,637226.81
2,redis-first,redis,SET,1,127388.53
2,redis-first,redis,GET,1,125000.00
2,redis-first,redis,INCR,1,123609.39
2,redis-first,redis,LPUSH,1,130718.95
2,redis-first,redis,SADD,1,130378.09
2,redis-first,redis,SPOP,1,131061.59
2,redis-first,redis,HSET,1,130378.09
2,redis-first,redis,ZADD,1,127713.92
2,redis-first,redis,SET,8,727272.69
2,redis-first,redis,GET,8,781249.94
2,redis-first,redis,INCR,8,778210.12
2,redis-first,redis,LPUSH,8,599700.12
2,redis-first,redis,SADD,8,548696.88
2,redis-first,redis,SPOP,8,470588.22
2,redis-first,redis,HSET,8,664451.81
2,redis-first,redis,ZADD,8,446428.56
2,redis-first,redis,SET,64,1470619.62
2,redis-first,redis,GET,64,1752373.88
2,redis-first,redis,INCR,64,1668556.25
2,redis-first,redis,LPUSH,64,979133.19
2,redis-first,redis,SADD,64,691258.94
2,redis-first,redis,SPOP,64,536300.31
2,redis-first,redis,HSET,64,1219538.25
2,redis-first,redis,ZADD,64,644067.00
2,redis-first,moon,SET,1,131061.59
2,redis-first,moon,GET,1,130208.34
2,redis-first,moon,INCR,1,137174.22
2,redis-first,moon,LPUSH,1,141043.72
2,redis-first,moon,SADD,1,138504.16
2,redis-first,moon,SPOP,1,130890.05
2,redis-first,moon,HSET,1,136986.30
2,redis-first,moon,ZADD,1,131233.59
2,redis-first,moon,SET,8,854700.88
2,redis-first,moon,GET,8,1038961.06
2,redis-first,moon,INCR,8,545702.62
2,redis-first,moon,LPUSH,8,422386.47
2,redis-first,moon,SADD,8,366300.38
2,redis-first,moon,SPOP,8,310559.00
2,redis-first,moon,HSET,8,436205.03
2,redis-first,moon,ZADD,8,374882.84
2,redis-first,moon,SET,64,1891591.50
2,redis-first,moon,GET,64,2752352.25
2,redis-first,moon,INCR,64,918574.38
2,redis-first,moon,LPUSH,64,626056.81
2,redis-first,moon,SADD,64,457187.47
2,redis-first,moon,SPOP,64,361366.41
2,redis-first,moon,HSET,64,659354.69
2,redis-first,moon,ZADD,64,446970.22
3,moon-first,moon,SET,1,132275.14
3,moon-first,moon,GET,1,131061.59
3,moon-first,moon,INCR,1,138121.55
3,moon-first,moon,LPUSH,1,140845.08
3,moon-first,moon,SADD,1,140056.03
3,moon-first,moon,SPOP,1,131578.95
3,moon-first,moon,HSET,1,137174.22
3,moon-first,moon,ZADD,1,131926.12
3,moon-first,moon,SET,8,884955.75
3,moon-first,moon,GET,8,1015228.44
3,moon-first,moon,INCR,8,552486.19
3,moon-first,moon,LPUSH,8,441988.97
3,moon-first,moon,SADD,8,373831.75
3,moon-first,moon,SPOP,8,312256.03
3,moon-first,moon,HSET,8,438596.50
3,moon-first,moon,ZADD,8,372093.00
3,moon-first,moon,SET,64,1884462.25
3,moon-first,moon,GET,64,2772702.25
3,moon-first,moon,INCR,64,921961.94
3,moon-first,moon,LPUSH,64,626318.19
3,moon-first,moon,SADD,64,459850.38
3,moon-first,moon,SPOP,64,361802.22
3,moon-first,moon,HSET,64,652471.50
3,moon-first,moon,ZADD,64,443796.44
3,moon-first,redis,SET,1,126903.55
3,moon-first,redis,GET,1,121951.22
3,moon-first,redis,INCR,1,122850.12
3,moon-first,redis,LPUSH,1,130718.95
3,moon-first,redis,SADD,1,129032.27
3,moon-first,redis,SPOP,1,131233.59
3,moon-first,redis,HSET,1,128865.98
3,moon-first,redis,ZADD,1,128369.71
3,moon-first,redis,SET,8,725952.81
3,moon-first,redis,GET,8,796812.81
3,moon-first,redis,INCR,8,761904.81
3,moon-first,redis,LPUSH,8,596125.19
3,moon-first,redis,SADD,8,558659.19
3,moon-first,redis,SPOP,8,468384.09
3,moon-first,redis,HSET,8,668896.31
3,moon-first,redis,ZADD,8,449943.75
3,moon-first,redis,SET,64,1483711.12
3,moon-first,redis,GET,64,1722195.25
3,moon-first,redis,INCR,64,1674142.75
3,moon-first,redis,LPUSH,64,968387.31
3,moon-first,redis,SADD,64,690304.62
3,moon-first,redis,SPOP,64,523206.12
3,moon-first,redis,HSET,64,1211657.50
3,moon-first,redis,ZADD,64,638039.94
4,redis-first,redis,SET,1,126903.55
4,redis-first,redis,GET,1,124688.28
4,redis-first,redis,INCR,1,124533.01
4,redis-first,redis,LPUSH,1,131061.59
4,redis-first,redis,SADD,1,130718.95
4,redis-first,redis,SPOP,1,133155.80
4,redis-first,redis,HSET,1,130718.95
4,redis-first,redis,ZADD,1,129701.68
4,redis-first,redis,SET,8,718132.88
4,redis-first,redis,GET,8,798403.19
4,redis-first,redis,INCR,8,781249.94
4,redis-first,redis,LPUSH,8,605143.69
4,redis-first,redis,SADD,8,552486.19
4,redis-first,redis,SPOP,8,470588.22
4,redis-first,redis,HSET,8,673400.69
4,redis-first,redis,ZADD,8,450958.28
4,redis-first,redis,SET,64,1462019.50
4,redis-first,redis,GET,64,1685429.25
4,redis-first,redis,INCR,64,1653839.00
4,redis-first,redis,LPUSH,64,967762.62
4,redis-first,redis,SADD,64,693496.06
4,redis-first,redis,SPOP,64,512656.16
4,redis-first,redis,HSET,64,1205813.50
4,redis-first,redis,ZADD,64,629736.38
4,redis-first,moon,SET,1,132450.33
4,redis-first,moon,GET,1,131926.12
4,redis-first,moon,INCR,1,138504.16
4,redis-first,moon,LPUSH,1,141643.06
4,redis-first,moon,SADD,1,140449.44
4,redis-first,moon,SPOP,1,131752.31
4,redis-first,moon,HSET,1,137174.22
4,redis-first,moon,ZADD,1,131926.12
4,redis-first,moon,SET,8,884955.75
4,redis-first,moon,GET,8,1020408.19
4,redis-first,moon,INCR,8,553250.38
4,redis-first,moon,LPUSH,8,435255.69
4,redis-first,moon,SADD,8,367309.47
4,redis-first,moon,SPOP,8,309119.00
4,redis-first,moon,HSET,8,434782.59
4,redis-first,moon,ZADD,8,374181.47
4,redis-first,moon,SET,64,1898774.62
4,redis-first,moon,GET,64,2788163.75
4,redis-first,moon,INCR,64,901461.50
4,redis-first,moon,LPUSH,64,621646.06
4,redis-first,moon,SADD,64,461406.34
4,redis-first,moon,SPOP,64,360931.66
4,redis-first,moon,HSET,64,635068.56
4,redis-first,moon,ZADD,64,439505.41
5,moon-first,moon,SET,1,130718.95
5,moon-first,moon,GET,1,131926.12
5,moon-first,moon,INCR,1,138696.25
5,moon-first,moon,LPUSH,1,141242.94
5,moon-first,moon,SADD,1,141442.72
5,moon-first,moon,SPOP,1,132626.00
5,moon-first,moon,HSET,1,136054.42
5,moon-first,moon,ZADD,1,130548.30
5,moon-first,moon,SET,8,875273.56
5,moon-first,moon,GET,8,1049868.75
5,moon-first,moon,INCR,8,537634.38
5,moon-first,moon,LPUSH,8,431499.47
5,moon-first,moon,SADD,8,367985.28
5,moon-first,moon,SPOP,8,314465.41
5,moon-first,moon,HSET,8,432432.44
5,moon-first,moon,ZADD,8,369685.75
5,moon-first,moon,SET,64,1851891.38
5,moon-first,moon,GET,64,2702760.25
5,moon-first,moon,INCR,64,900379.38
5,moon-first,moon,LPUSH,64,622419.88
5,moon-first,moon,SADD,64,457048.12
5,moon-first,moon,SPOP,64,359375.19
5,moon-first,moon,HSET,64,638039.94
5,moon-first,moon,ZADD,64,445642.31
5,moon-first,redis,SET,1,127877.23
5,moon-first,redis,GET,1,125786.16
5,moon-first,redis,INCR,1,123001.23
5,moon-first,redis,LPUSH,1,130208.34
5,moon-first,redis,SADD,1,130208.34
5,moon-first,redis,SPOP,1,132450.33
5,moon-first,redis,HSET,1,131752.31
5,moon-first,redis,ZADD,1,128369.71
5,moon-first,redis,SET,8,699300.69
