# moon: unknown sha256:6403691af6c23cd9
# redis: Redis server v=7.0.15 sha=00000000:0 malloc=jemalloc-5.3.0 bits=64 build=e53ff17674aa6190
# cpu: Neoverse-N1 (8 cores)
# kernel: Linux 7.0.0-1011-gcp
# shards: 1 clients: 50 keyspace: 100000 reps: 5
# date: 2026-09-10T16:00:00Z
rep,order,engine,family,depth,rps
3,moon-first,redis,INCR,1,85178.88
3,moon-first,redis,LPUSH,1,83752.09
3,moon-first,redis,SADD,1,80971.66
3,moon-first,redis,SPOP,1,84104.29
3,moon-first,redis,HSET,1,82850.04
3,moon-first,redis,ZADD,1,85763.29
3,moon-first,redis,SET,8,404040.41
3,moon-first,redis,GET,8,434310.53
3,moon-first,redis,INCR,8,437158.47
3,moon-first,redis,LPUSH,8,327600.34
3,moon-first,redis,SADD,8,318979.28
3,moon-first,redis,SPOP,8,268998.00
3,moon-first,redis,HSET,8,374181.47
3,moon-first,redis,ZADD,8,270270.28
3,moon-first,redis,SET,64,781266.69
3,moon-first,redis,GET,64,867572.00
3,moon-first,redis,INCR,64,915211.69
3,moon-first,redis,LPUSH,64,563921.81
3,moon-first,redis,SADD,64,467591.03
3,moon-first,redis,SPOP,64,314802.09
3,moon-first,redis,HSET,64,642962.75
3,moon-first,redis,ZADD,64,432659.94
4,redis-first,redis,SET,1,83682.01
4,redis-first,redis,GET,1,84388.19
4,redis-first,redis,INCR,1,83056.48
4,redis-first,redis,LPUSH,1,82918.74
4,redis-first,redis,SADD,1,84602.37
4,redis-first,redis,SPOP,1,83892.62
4,redis-first,redis,HSET,1,85616.44
4,redis-first,redis,ZADD,1,84388.19
4,redis-first,redis,SET,8,403225.81
4,redis-first,redis,GET,8,443951.16
4,redis-first,redis,INCR,8,447427.28
4,redis-first,redis,LPUSH,8,335289.19
4,redis-first,redis,SADD,8,332225.91
4,redis-first,redis,SPOP,8,245398.78
4,redis-first,redis,HSET,8,373831.75
4,redis-first,redis,ZADD,8,298953.66
4,redis-first,redis,SET,64,762986.81
4,redis-first,redis,GET,64,852775.44
4,redis-first,redis,INCR,64,908009.69
4,redis-first,redis,LPUSH,64,564558.50
4,redis-first,redis,SADD,64,468613.56
4,redis-first,redis,SPOP,64,313355.31
4,redis-first,redis,HSET,64,687457.38
4,redis-first,redis,ZADD,64,436055.81
4,redis-first,moon,SET,1,83963.05
4,redis-first,moon,GET,1,86355.79
4,redis-first,moon,INCR,1,74850.30
4,redis-first,moon,LPUSH,1,70372.98
4,redis-first,moon,SADD,1,69589.42
4,redis-first,moon,SPOP,1,65402.22
4,redis-first,moon,HSET,1,69396.25
4,redis-first,moon,ZADD,1,66934.41
4,redis-first,moon,SET,8,466744.47
4,redis-first,moon,GET,8,510855.69
4,redis-first,moon,INCR,8,286738.34
4,redis-first,moon,LPUSH,8,243161.09
4,redis-first,moon,SADD,8,216216.22
4,redis-first,moon,SPOP,8,189393.94
4,redis-first,moon,HSET,8,245248.31
4,redis-first,moon,ZADD,8,213561.12
4,redis-first,moon,SET,64,1143317.00
4,redis-first,moon,GET,64,1269062.50
4,redis-first,moon,INCR,64,543489.88
4,redis-first,moon,LPUSH,64,389315.34
4,redis-first,moon,SADD,64,292517.94
4,redis-first,moon,SPOP,64,245665.25
4,redis-first,moon,HSET,64,402693.16
4,redis-first,moon,ZADD,64,301150.78
5,moon-first,moon,SET,1,84745.77
5,moon-first,moon,GET,1,87336.24
5,moon-first,moon,INCR,1,76161.46
5,moon-first,moon,LPUSH,1,70972.32
5,moon-first,moon,SADD,1,69060.77
5,moon-first,moon,SPOP,1,65019.51
5,moon-first,moon,HSET,1,69108.50
5,moon-first,moon,ZADD,1,66401.06
5,moon-first,moon,SET,8,471698.12
5,moon-first,moon,GET,8,512820.53
5,moon-first,moon,INCR,8,295639.31
5,moon-first,moon,LPUSH,8,242277.41
5,moon-first,moon,SADD,8,213675.22
5,moon-first,moon,SPOP,8,193143.41
5,moon-first,moon,HSET,8,249376.56
5,moon-first,moon,ZADD,8,218102.52
5,moon-first,moon,SET,64,1148569.62
5,moon-first,moon,GET,64,1325116.62
5,moon-first,moon,INCR,64,543096.31
5,moon-first,moon,LPUSH,64,389416.41
5,moon-first,moon,SADD,64,296039.47
5,moon-first,moon,SPOP,64,240428.28
5,moon-first,moon,HSET,64,400970.88
5,moon-first,moon,ZADD,64,305505.50
5,moon-first,redis,SET,1,84459.46
5,moon-first,redis,GET,1,86505.19
5,moon-first,redis,INCR,1,86505.19
5,moon-first,redis,LPUSH,1,83963.05
5,moon-first,redis,SADD,1,86580.09
5,moon-first,redis,SPOP,1,86956.52
5,moon-first,redis,HSET,1,85324.23
5,moon-first,redis,ZADD,1,85324.23
5,moon-first,redis,SET,8,413650.47
5,moon-first,redis,GET,8,451977.41
5,moon-first,redis,INCR,8,456100.34
5,moon-first,redis,LPUSH,8,343938.09
5,moon-first,redis,SADD,8,326530.59
5,moon-first,redis,SPOP,8,249376.56
5,moon-first,redis,HSET,8,394088.69
5,moon-first,redis,ZADD,8,319233.84
5,moon-first,redis,SET,64,779642.38
5,moon-first,redis,GET,64,866069.31
5,moon-first,redis,INCR,64,914653.69
5,moon-first,redis,LPUSH,64,568409.25
5,moon-first,redis,SADD,64,467008.72
5,moon-first,redis,SPOP,64,315464.12
5,moon-first,redis,HSET,64,694137.88
5,moon-first,redis,ZADD,64,445642.31
